"index","TS1","TS2","TS3","TS4","TS5","TS6","TS7","TS8","TS9","TS10","TS11","TS12","TS13","TS14","TS15","TS16","TS17","TS18","TS19","TS20","TS21","TS22","TS23","TS24","TS25","TS26","TS27","TS28","TS29","TS30","TS31","TS32","TS33","TS34","TS35","TS36","TS37","TS38","TS39","TS40","TS41","TS42","TS43","TS44","TS45","TS46","TS47","TS48","TS49","TS50","TS51","TS52","TS53","TS54","TS55","TS56","TS57","TS58","TS59","TS60","TS61","TS62","TS63","TS64","TS65","TS66","TS67","TS68","TS69","TS70","TS71","TS72","TS73","TS74","TS75","TS76","TS77","TS78","TS79","TS80","Left_Right","FWD"
1891,-0.099124,-0.25152,-0.084462,-0.11156,-0.13372,0.046457,0.16553,0.025201,-0.16308,0.07934,-0.037029,-0.17329,-0.022571,0.013691,0.05452,-0.088755,-0.07133,-0.054471,0.0043309,-0.090121,0.0057425,-0.028054,-0.055077,0.044975,-0.037447,-0.15713,-0.05148,0.0069586,0.032716,0.12834,-0.065895,0.0045718,-0.17691,0.10945,0.06241,-0.048904,0.054656,0.025004,0.066935,0.029831,0.009716,-0.11828,-0.024368,-0.030537,0.045019,-0.0044311,-0.1931,-0.012915,0.031709,-0.036641,-0.16944,0.0079653,0.16977,-0.14801,-0.015341,-0.019453,-0.086111,0.12803,-0.060162,-0.063032,-0.10681,0.051522,-0.0057077,0.029251,-0.082264,-0.015748,-0.093893,0.06547,-0.038713,-0.053976,-0.10282,-0.077664,-0.062149,0.044789,-0.013929,0.090747,-0.084854,-0.036756,-0.03058,0.024656,0.0010649755862,0.01419437759
1901,-0.20945,-0.3013,-0.16561,-0.13613,-0.16567,0.0025307,0.14044,-0.012134,-0.17968,-0.016077,-0.11423,-0.2151,-0.054281,-0.03305,0.0087463,-0.12707,-0.11622,-0.065943,-0.041052,-0.11844,-0.024217,-0.060037,-0.080928,0.031393,-0.088897,-0.19738,-0.084111,0.004642,0.0064122,0.11096,-0.089124,0.0085616,-0.17083,0.10696,0.048731,-0.0606,0.064978,-0.0097806,0.044212,0.016184,0.0025128,-0.11945,-0.030672,-0.005115,0.046787,-0.062336,-0.2233,-0.046493,0.052124,-0.0631,-0.18328,0.018573,0.1634,-0.15426,-0.02137,0.00062151,-0.089785,0.10578,-0.081881,-0.054308,-0.11379,0.050478,0.0057844,0.015179,-0.052877,-0.0087169,-0.093556,0.042424,-0.038282,-0.042799,-0.080272,-0.081126,-0.052763,0.011915,-0.0073922,0.066811,-0.084917,-0.013487,-0.036439,0.019593,7.04e-05,0.011281729454
1911,-0.28672,-0.38746,-0.23654,-0.20282,-0.19825,-0.06278,0.096991,-0.072373,-0.21907,0.0167,-0.10556,-0.22219,-0.095528,-0.030497,-0.006478,-0.17344,-0.12748,-0.08764,-0.084642,-0.12669,-0.057351,-0.10819,-0.12152,-0.0050529,-0.11027,-0.2277,-0.082972,-0.030537,0.0089881,0.1088,-0.11113,0.026161,-0.19441,0.079194,0.031277,-0.05598,0.090405,-0.029217,0.028985,-0.0028135,-0.00429,-0.020245,-0.041277,-0.022092,0.039135,-0.031182,-0.24065,-0.03795,0.052319,-0.083997,-0.19096,0.03423,0.15625,-0.16477,0.012072,-0.00864,-0.1083,0.087072,-0.089102,-0.06643,-0.11844,0.056734,-0.0020393,0.01596,-0.057709,-0.010491,-0.049105,0.029683,-0.052079,-0.039057,-0.061501,-0.10824,-0.055754,-0.013041,0.0031029,0.018566,-0.071917,0.01038,-0.031723,0.005412,-0.0003142479728,0.00868691116
1921,-0.35528,-0.47885,-0.30596,-0.26188,-0.23955,-0.10385,0.048152,-0.1156,-0.26327,0.098531,-0.069995,-0.22168,-0.1139,-0.010273,-0.039467,-0.20849,-0.12946,-0.10196,-0.089541,-0.10336,-0.092267,-0.12631,-0.18042,-0.036667,-0.12277,-0.26043,-0.057389,-0.010798,0.026787,0.088828,-0.12523,0.067132,-0.198,0.049396,0.033947,-0.065233,0.10194,-0.0045963,0.032736,-0.010934,-0.00086264,0.1326,-0.046448,-0.0027115,0.013251,-0.022873,-0.23842,0.00064456,0.045202,-0.1071,-0.11799,0.037599,0.13066,-0.14397,0.1018,-0.0032397,-0.090203,0.066874,-0.084012,-0.059899,-0.11615,0.049603,0.0070896,0.025626,-0.062726,-0.0034744,0.01139,0.0025699,-0.048743,-0.027933,-0.064577,-0.12756,-0.07705,-0.053902,-0.0035221,0.017838,-0.07672,0.03325,-0.0099876,0.006751,-8.8e-06,0.007497980792
1931,-0.43697,-0.53562,-0.35238,-0.30733,-0.26836,-0.14123,0.031232,-0.15046,-0.29464,0.06762,-0.11511,-0.20936,-0.14068,-0.017211,-0.081357,-0.23741,-0.15338,-0.13355,-0.084918,-0.13951,-0.095528,-0.15315,-0.21517,-0.048454,-0.12559,-0.24836,-0.059073,0.017502,0.016054,0.092907,-0.10355,0.086009,-0.17682,0.060842,0.041113,-0.083112,0.096552,0.013924,0.039963,-0.0091288,0.00473,0.23931,-0.057194,0.047724,0.048743,-0.026835,-0.21857,0.032483,0.033196,-0.11507,-0.078673,0.030713,0.12993,-0.12439,0.15604,0.039803,-0.074034,0.069353,-0.078993,-0.1068,-0.11437,0.054327,0.017872,0.0032792,-0.074996,-0.018839,0.026174,-0.013355,-0.026159,-0.03455,-0.053787,-0.13963,-0.062473,-0.034577,0.0075789,0.013968,-0.070329,0.020639,-0.030173,0.013787,-0.000595553036,0.006680488178
1941,-0.46336,-0.58703,-0.39151,-0.36549,-0.2902,-0.16707,-0.013434,-0.18926,-0.32037,0.035478,-0.15022,-0.1985,-0.1707,0.011824,-0.12137,-0.26021,-0.16195,-0.14995,-0.092497,-0.18216,-0.084277,-0.14569,-0.2099,-0.056704,-0.14257,-0.24696,-0.070294,0.040817,0.0032474,0.087157,-0.10996,0.093693,-0.18881,0.03863,0.038035,-0.089653,0.094947,0.031136,0.046161,-0.015949,-0.0013412,0.28641,-0.072897,0.089711,0.046091,-0.0017671,-0.20939,0.0079451,0.012574,-0.12452,-0.075053,0.046647,0.11274,-0.13439,0.17172,0.073123,-0.077419,0.060324,-0.088151,-0.12667,-0.10176,0.058439,0.026627,0.0082666,-0.059806,-0.016201,0.019902,0.0045993,-0.029591,-0.03343,-0.051697,-0.1644,-0.041335,-0.0091798,0.040791,0.034235,-0.076445,0.00414,-0.029059,-0.0032084,0.0004195382648,0.007759717876
1951,-0.53119,-0.64428,-0.44795,-0.39576,-0.29678,-0.20749,-0.067259,-0.21182,-0.33139,-0.011456,-0.19164,-0.20029,-0.19774,-0.0010843,-0.12793,-0.28681,-0.17734,-0.16066,-0.096697,-0.19351,-0.067949,-0.15516,-0.23324,-0.099326,-0.15695,-0.26259,-0.09326,0.033345,-0.023006,0.083501,-0.10634,0.086588,-0.20487,0.049723,0.045644,-0.084081,0.1063,0.017482,0.058177,-0.03928,-0.002658,0.33898,-0.079953,0.081026,0.032969,0.0045146,-0.20938,0.004761,0.0013092,-0.10914,-0.078759,0.060945,0.10878,-0.12757,0.1543,0.071278,-0.058843,0.065063,-0.098759,-0.12734,-0.10658,0.054597,0.026426,0.0051989,-0.056997,-0.019323,0.018663,-0.0097821,-0.018238,-0.035332,-0.06226,-0.16517,-0.008754,0.0066725,0.045866,0.062625,-0.073025,-0.019345,-0.033041,-0.015782,0.00255582089,0.015594426264
1961,-0.56823,-0.70814,-0.49222,-0.41823,-0.30327,-0.23484,-0.098694,-0.22308,-0.34341,-0.036161,-0.20645,-0.19662,-0.21549,0.0015164,-0.14116,-0.30132,-0.17812,-0.17781,-0.11985,-0.17077,-0.013581,-0.19172,-0.23385,-0.11808,-0.16228,-0.27777,-0.04713,-0.0065436,-0.040608,0.081725,-0.10352,0.091445,-0.21439,0.037962,0.055186,-0.074985,0.091964,-0.019209,0.076884,-0.053142,0.0062319,0.3281,-0.097634,0.077589,0.0011042,-0.011915,-0.21429,0.0068378,-0.019488,-0.1046,-0.080414,0.061081,0.10139,-0.15357,0.13623,0.045298,-0.045292,0.045576,-0.077671,-0.11492,-0.11299,0.049555,0.026297,0.022595,-0.078541,-0.018023,0.032003,-0.014036,-0.017441,-0.045182,-0.06595,-0.15833,0.018866,0.018657,0.076456,0.1045,-0.024028,-0.03039,-0.048119,-0.019974,0.002771785244,0.02086098496
1971,-0.59922,-0.74855,-0.50586,-0.43066,-0.32939,-0.26264,-0.12607,-0.24883,-0.38634,-0.0649,-0.15644,-0.21793,-0.25113,-0.013483,-0.14396,-0.30408,-0.20476,-0.19389,-0.15718,-0.16643,0.010122,-0.20772,-0.22255,-0.14364,-0.17151,-0.26158,0.00045259,-0.029734,-0.040585,0.073842,-0.11331,0.073671,-0.18724,0.043316,0.06663,-0.035871,0.097749,-0.054086,0.08702,-0.047778,0.021571,0.31,-0.13799,0.13899,-0.016185,-0.023777,-0.2033,-0.0073255,-0.03281,-0.109,-0.056052,0.034735,0.0879,-0.16971,0.13496,0.060172,-0.022107,0.040873,-0.073593,-0.12616,-0.12568,0.059571,0.028629,0.044258,-0.072173,-0.016497,0.040311,-0.022376,-0.010732,-0.03707,-0.056104,-0.14227,0.01209,0.035767,0.045455,0.12198,0.042479,-0.02788,-0.044567,-0.026302,0.0015893857368,0.017039345034
1981,-0.63883,-0.78682,-0.5494,-0.46164,-0.36032,-0.28832,-0.15526,-0.27625,-0.3996,-0.12665,-0.15913,-0.24061,-0.27325,-0.03789,-0.16351,-0.29571,-0.22376,-0.22628,-0.15733,-0.19908,0.0096704,-0.23981,-0.23526,-0.1765,-0.1766,-0.2813,0.0038838,-0.038313,-0.065488,0.049646,-0.10331,0.064014,-0.19653,0.021476,0.067733,-0.0087134,0.099638,-0.070016,0.13389,-0.045031,0.03439,0.27901,-0.15687,0.1321,-0.023443,-0.045591,-0.18656,-0.0069984,-0.032752,-0.090701,-0.060461,0.041369,0.056202,-0.15196,0.13318,0.10849,-0.022309,0.043118,-0.077086,-0.11764,-0.14151,0.050495,0.045921,0.041496,-0.070652,-0.010668,0.032473,-0.055126,-0.028361,-0.010923,-0.061464,-0.1188,-0.013262,0.05351,0.032725,0.11012,0.051228,-0.024088,-0.055387,-0.031191,0.0014872366574,0.012996387158
1991,-0.67255,-0.79484,-0.57387,-0.47001,-0.37692,-0.3207,-0.19458,-0.31328,-0.40515,-0.096391,-0.11872,-0.24996,-0.29129,-0.030389,-0.16889,-0.30688,-0.22199,-0.23601,-0.18256,-0.19773,0.028469,-0.24203,-0.2505,-0.20797,-0.16262,-0.26321,0.032672,-0.054924,-0.087259,0.041716,-0.1049,0.049347,-0.20199,0.0377,0.073849,-0.0092415,0.08671,-0.097678,0.18547,-0.077291,0.02716,0.26639,-0.15757,0.081602,-0.037836,-0.036224,-0.20047,-0.020764,-0.046029,-0.082638,-0.028793,0.039984,0.056064,-0.12637,0.12045,0.084109,0.0052216,0.028947,-0.061195,-0.11819,-0.12026,0.048958,0.038477,0.047454,-0.072999,-0.026224,0.041831,-0.050429,-0.024672,-0.026901,-0.060303,-0.11363,0.0069228,0.076063,0.063925,0.09508,0.06442,-0.026736,-0.030293,-0.019885,0.0009212712594,0.009904880248
